"Plot Title: hobo20211022"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20277816, SEN S/N: 20277816)","Intensity, Lux (LGR S/N: 20277816, SEN S/N: 20277816)","Coupler Detached (LGR S/N: 20277816)","Coupler Attached (LGR S/N: 20277816)","Host Connected (LGR S/N: 20277816)","Stopped (LGR S/N: 20277816)","End Of File (LGR S/N: 20277816)"
415,10/22/21 02:27:34 PM,27.468,0.0,,,,,
416,10/22/21 02:28:04 PM,27.468,0.0,,,,,
417,10/22/21 02:28:34 PM,27.468,0.0,,,,,
418,10/22/21 02:29:04 PM,27.468,0.0,,,,,
419,10/22/21 02:29:34 PM,27.468,0.0,,,,,
420,10/22/21 02:30:04 PM,27.370,0.0,,,,,
421,10/22/21 02:30:34 PM,27.468,10.8,,,,,
422,10/22/21 02:31:04 PM,27.370,10.8,,,,,
423,10/22/21 02:31:34 PM,27.567,5511.1,,,,,
424,10/22/21 02:32:04 PM,27.862,6200.0,,,,,
425,10/22/21 02:32:34 PM,27.862,581.3,,,,,
426,10/22/21 02:33:04 PM,27.961,21355.7,,,,,
427,10/22/21 02:33:34 PM,28.060,5166.7,,,,,
428,10/22/21 02:34:04 PM,28.159,4994.5,,,,,
429,10/22/21 02:34:34 PM,28.159,10333.4,,,,,
430,10/22/21 02:35:04 PM,28.258,5511.1,,,,,
431,10/22/21 02:35:34 PM,28.357,8266.7,,,,,
432,10/22/21 02:36:04 PM,28.258,12400.1,,,,,
433,10/22/21 02:36:34 PM,28.456,22044.6,,,,,
434,10/22/21 02:37:04 PM,28.456,11711.2,,,,,
435,10/22/21 02:37:34 PM,28.456,22044.6,,,,,
436,10/22/21 02:38:04 PM,28.555,10333.4,,,,,
437,10/22/21 02:38:34 PM,28.655,6200.0,,,,,
438,10/22/21 02:39:04 PM,28.655,8611.2,,,,,
439,10/22/21 02:39:34 PM,28.655,8266.7,,,,,
440,10/22/21 02:40:04 PM,28.655,24800.2,,,,,
441,10/22/21 02:40:34 PM,28.555,14466.8,,,,,
442,10/22/21 02:41:04 PM,28.555,7577.8,,,,,
443,10/22/21 02:41:34 PM,28.655,4650.0,,,,,
444,10/22/21 02:42:04 PM,28.555,7577.8,,,,,
445,10/22/21 02:42:34 PM,28.555,12400.1,,,,,
446,10/22/21 02:43:04 PM,28.655,12400.1,,,,,
447,10/22/21 02:43:34 PM,28.655,4994.5,,,,,
448,10/22/21 02:44:04 PM,28.655,11022.3,,,,,
449,10/22/21 02:44:34 PM,28.655,15844.5,,,,,
450,10/22/21 02:45:04 PM,28.655,5511.1,,,,,
451,10/22/21 02:45:34 PM,28.754,16533.4,,,,,
452,10/22/21 02:46:04 PM,28.853,23422.4,,,,,
453,10/22/21 02:46:34 PM,28.754,8266.7,,,,,
454,10/22/21 02:47:04 PM,28.754,7577.8,,,,,
455,10/22/21 02:47:34 PM,28.456,3788.9,,,,,
456,10/22/21 02:48:04 PM,28.258,1216.3,,,,,
457,10/22/21 02:48:34 PM,28.060,86.1,,,,,
458,10/22/21 02:49:04 PM,27.862,107.6,,,,,
459,10/22/21 02:49:34 PM,27.764,96.9,,,,,
460,10/22/21 02:50:04 PM,27.665,172.2,,,,,
461,10/22/21 02:50:34 PM,27.567,193.8,,,,,
462,10/22/21 02:51:04 PM,27.468,64.6,,,,,
463,10/22/21 02:51:34 PM,27.468,43.1,,,,,
464,10/22/21 02:52:04 PM,27.468,43.1,,,,,
465,10/22/21 02:52:34 PM,27.468,43.1,,,,,
466,10/22/21 02:53:04 PM,27.370,86.1,,,,,
467,10/22/21 02:53:34 PM,27.370,118.4,,,,,
468,10/22/21 02:54:04 PM,27.370,75.3,,,,,
469,10/22/21 02:54:34 PM,27.370,118.4,,,,,
470,10/22/21 02:55:04 PM,27.272,43.1,,,,,
471,10/22/21 02:55:34 PM,27.272,64.6,,,,,
472,10/22/21 02:56:04 PM,27.272,64.6,,,,,
473,10/22/21 02:56:34 PM,27.272,43.1,,,,,
474,10/22/21 02:57:04 PM,27.272,86.1,,,,,
475,10/22/21 02:57:34 PM,27.272,32.3,,,,,
476,10/22/21 02:58:04 PM,27.272,43.1,,,,,
477,10/22/21 02:58:34 PM,27.370,4305.6,,,,,
478,10/22/21 02:59:04 PM,27.567,3961.1,,,,,
479,10/22/21 02:59:34 PM,27.665,23422.4,,,,,
480,10/22/21 03:00:04 PM,27.665,1980.6,,,,,
481,10/22/21 03:00:34 PM,27.665,2927.8,,,,,
482,10/22/21 03:01:04 PM,27.764,2583.4,,,,,
483,10/22/21 03:01:34 PM,27.961,2755.6,,,,,
484,10/22/21 03:02:04 PM,27.961,2927.8,,,,,
485,10/22/21 03:02:34 PM,27.961,3616.7,,,,,
486,10/22/21 03:03:04 PM,28.060,5166.7,,,,,
487,10/22/21 03:03:34 PM,28.060,4650.0,,,,,
488,10/22/21 03:04:04 PM,28.060,2411.1,,,,,
489,10/22/21 03:04:34 PM,28.159,12400.1,,,,,
490,10/22/21 03:05:04 PM,28.357,26178.0,,,,,
491,10/22/21 03:05:34 PM,28.456,11711.2,,,,,
492,10/22/21 03:06:04 PM,27.862,6200.0,,,,,
493,10/22/21 03:06:34 PM,27.862,17222.3,,,,,
494,10/22/21 03:07:04 PM,27.961,9644.5,,,,,
495,10/22/21 03:07:34 PM,28.060,20666.8,,,,,
496,10/22/21 03:08:04 PM,28.258,22044.6,,,,,
497,10/22/21 03:08:34 PM,28.357,22044.6,,,,,
498,10/22/21 03:09:04 PM,28.555,22044.6,,,,,
499,10/22/21 03:09:34 PM,28.357,376.7,,,,,
500,10/22/21 03:10:04 PM,27.961,279.9,,,,,
501,10/22/21 03:10:34 PM,27.567,527.4,,,,,
502,10/22/21 03:11:04 PM,27.173,549.0,,,,,
503,10/22/21 03:11:34 PM,26.977,3272.2,,,,,
504,10/22/21 03:12:04 PM,26.781,3788.9,,,,,
505,10/22/21 03:12:34 PM,26.585,516.7,,,,,
506,10/22/21 03:13:04 PM,26.488,312.2,,,,,
507,10/22/21 03:13:34 PM,26.390,462.9,,,,,
508,10/22/21 03:14:04 PM,26.292,366.0,,,,,
509,10/22/21 03:14:34 PM,26.195,484.4,,,,,
510,10/22/21 03:15:04 PM,26.097,473.6,,,,,
511,10/22/21 03:15:34 PM,26.097,484.4,,,,,
512,10/22/21 03:16:04 PM,26.000,473.6,,,,,
513,10/22/21 03:16:34 PM,25.902,398.3,,,,,
514,10/22/21 03:17:04 PM,25.902,258.3,,,,,
515,10/22/21 03:17:34 PM,25.805,279.9,,,,,
516,10/22/21 03:18:04 PM,25.708,258.3,,,,,
517,10/22/21 03:18:34 PM,25.708,215.3,,,,,
518,10/22/21 03:19:04 PM,25.708,452.1,,,,,
519,10/22/21 03:19:34 PM,25.708,290.6,,,,,
520,10/22/21 03:20:04 PM,25.610,215.3,,,,,
521,10/22/21 03:20:34 PM,25.610,215.3,,,,,
522,10/22/21 03:21:04 PM,25.610,279.9,,,,,
523,10/22/21 03:21:34 PM,25.610,204.5,,,,,
524,10/22/21 03:22:04 PM,25.513,204.5,,,,,
525,10/22/21 03:22:34 PM,25.513,215.3,,,,,
526,10/22/21 03:23:04 PM,25.513,322.9,,,,,
527,10/22/21 03:23:34 PM,25.513,96.9,,,,,
528,10/22/21 03:24:04 PM,25.513,753.5,,,,,
529,10/22/21 03:24:34 PM,25.513,387.5,,,,,
530,10/22/21 03:25:04 PM,25.610,26178.0,,,,,
531,10/22/21 03:25:34 PM,25.708,4822.3,,,,,
532,10/22/21 03:26:04 PM,25.610,398.3,,,,,
533,10/22/21 03:26:34 PM,25.610,5166.7,,,,,
534,10/22/21 03:27:04 PM,25.805,9644.5,,,,,
535,10/22/21 03:27:34 PM,26.000,8266.7,,,,,
536,10/22/21 03:28:04 PM,25.805,0.0,,,,,
537,10/22/21 03:28:34 PM,25.708,0.0,,,,,
538,10/22/21 03:28:40 PM,,,,Logged,Logged,,
539,10/22/21 03:29:04 PM,25.513,0.0,,,,,
540,10/22/21 03:29:34 PM,25.319,0.0,,,,,
541,10/22/21 03:29:52 PM,,,,,,Logged,Logged
